idx cal0 cal1 cal2 cal3 cal4 cal5 cal6 cal7 cal8 cal9 cal10 likelyhood	idx         	AGBc        	height      	LAI         	NPP         	NPP/GPP     
400 0.5010 0.4364 0.8266 0.0925 0.1695 0.5750 8.2036 0.4378 0.1637 4.2935 0.0295 0.00002400	400	0.055302795028	0.021732243569	0.309287564720	0.026783996284	2.444227792838	
402 0.5025 0.4320 0.8334 0.0938 0.1583 0.5617 8.3304 0.4309 0.1609 4.0000 0.0290 0.00002800	402	0.055083149204	0.024619540743	0.314639873634	0.026817813863	2.422805452067	
403 0.5150 0.4138 0.8176 0.0947 0.1577 0.5659 8.2561 0.4351 0.1677 4.0000 0.0291 0.00002900	403	0.056339307956	0.022828615082	0.317545481923	0.029624395625	2.384398354374	
404 0.5030 0.4084 0.8083 0.0936 0.1621 0.5467 8.4373 0.4276 0.1607 4.2536 0.0294 0.00002900	404	0.057422770081	0.025159990260	0.303308809248	0.027393466113	2.444037774981	
405 0.5133 0.3996 0.8138 0.0918 0.1694 0.5451 8.4064 0.4271 0.1662 4.3281 0.0281 0.00002800	405	0.059391462481	0.022219003082	0.300532049162	0.028882533097	2.417536324122	
406 0.5348 0.4072 0.8180 0.0927 0.1729 0.5438 8.3971 0.4332 0.1664 4.3998 0.0279 0.00002800	406	0.059458004028	0.022496526859	0.302335914365	0.028821795889	2.424981751312	
407 0.5326 0.4184 0.8097 0.0892 0.1659 0.5556 8.3114 0.4272 0.1648 4.2511 0.0283 0.00002700	407	0.058252487382	0.022637458148	0.303144049251	0.027588754542	2.425464471305	
408 0.5239 0.4191 0.8200 0.0874 0.1590 0.5509 8.2614 0.4123 0.1743 4.4566 0.0273 0.00002400	408	0.059382365201	0.022306028226	0.278929947074	0.027430330977	2.375074250549	
409 0.5367 0.4281 0.8170 0.0918 0.1553 0.5532 8.2394 0.4049 0.1680 4.4400 0.0275 0.00002300	409	0.058703444247	0.023594556800	0.270830176636	0.025344602178	2.396757752153	
410 0.5260 0.4355 0.8241 0.0905 0.1628 0.5586 8.2858 0.4158 0.1609 4.4303 0.0285 0.00002300	410	0.057300170416	0.023472716304	0.283742649784	0.024533083593	2.450546941924	
411 0.5371 0.4520 0.8218 0.0924 0.1581 0.5501 8.2758 0.4149 0.1564 4.3782 0.0280 0.00002500	411	0.056733135865	0.027121057879	0.283960661799	0.022996877003	2.462594418896	
412 0.5335 0.4339 0.8289 0.0911 0.1566 0.5496 8.1953 0.4190 0.1579 4.1133 0.0278 0.00002900	412	0.057439906785	0.027447086179	0.301116904386	0.025267854662	2.438794015083	
413 0.5259 0.4244 0.8356 0.0868 0.1575 0.5576 8.1864 0.4323 0.1529 4.2243 0.0284 0.00002800	413	0.057997008354	0.024143243164	0.306595067099	0.025996486056	2.484218008581	
414 0.5259 0.4400 0.8341 0.0821 0.1541 0.5601 8.3616 0.4444 0.1542 4.6069 0.0291 0.00002400	414	0.057386881649	0.021770391470	0.299830091663	0.025859118662	2.507517776218	
415 0.5487 0.4330 0.8201 0.0842 0.1646 0.5517 8.3302 0.4487 0.1623 4.3851 0.0287 0.00003000	415	0.057809470538	0.024288937861	0.312143581324	0.027344480818	2.472640672727	
416 0.5424 0.4303 0.8107 0.0830 0.1587 0.5580 8.3214 0.4324 0.1639 4.4104 0.0280 0.00002400	416	0.058595866025	0.021055934764	0.298977039252	0.026452136450	2.457086958899	
417 0.5332 0.4351 0.8249 0.0826 0.1608 0.5556 8.2359 0.4277 0.1680 4.5527 0.0275 0.00002400	417	0.059084972208	0.021895947818	0.288530833496	0.026080856815	2.444875229329	
418 0.5259 0.4217 0.8253 0.0809 0.1583 0.5502 8.2445 0.4162 0.1629 4.3474 0.0273 0.00002500	418	0.059236062385	0.023244334379	0.287760337478	0.025985515642	2.445786559603	
419 0.5268 0.4317 0.8153 0.0849 0.1531 0.5390 8.4131 0.4027 0.1567 4.5312 0.0272 0.00002200	419	0.059174411806	0.024872636422	0.261583020299	0.023145366482	2.470208397466	
420 0.5071 0.4364 0.8158 0.0800 0.1549 0.5232 8.2400 0.4006 0.1604 4.2589 0.0277 0.00003100	420	0.057334849279	0.034635979493	0.275914658585	0.023432253718	2.443064463852	
421 0.4997 0.4252 0.8150 0.0783 0.1541 0.5122 8.2534 0.4104 0.1619 4.0816 0.0281 0.00003900	421	0.057069147024	0.037260428127	0.295637724576	0.025294321910	2.432351005391	
422 0.4991 0.4381 0.8066 0.0752 0.1524 0.5351 8.1669 0.4301 0.1677 4.1276 0.0282 0.00003700	422	0.056538894605	0.033077688096	0.308521449586	0.026689051939	2.429878485555	
423 0.4914 0.4360 0.8012 0.0727 0.1611 0.5386 8.1250 0.4325 0.1604 4.0000 0.0281 0.00003700	423	0.056567570549	0.032607054743	0.315343214333	0.025976168933	2.459151177702	
424 0.4864 0.4489 0.8220 0.0725 0.1598 0.5382 8.2898 0.4274 0.1550 4.0000 0.0285 0.00003300	424	0.054646960664	0.032612987185	0.311906529757	0.024139081864	2.479818659445	
425 0.4860 0.4625 0.8133 0.0750 0.1590 0.5448 8.4204 0.4332 0.1590 4.2545 0.0281 0.00002800	425	0.055656896721	0.028070701717	0.305223341026	0.023710474036	2.480601453260	
426 0.4891 0.4543 0.8042 0.0738 0.1648 0.5432 8.5114 0.4165 0.1580 4.4091 0.0288 0.00002500	426	0.055270818153	0.027812988971	0.285072147089	0.022627212137	2.487178062932	
428 0.4944 0.4477 0.8028 0.0713 0.1666 0.5406 8.4370 0.4227 0.1595 4.1761 0.0288 0.00003000	428	0.054817061528	0.030012508106	0.302260765626	0.024078609617	2.474366998500	
429 0.5019 0.4524 0.8045 0.0738 0.1608 0.5496 8.4275 0.4122 0.1654 4.3088 0.0287 0.00002500	429	0.054811516809	0.027421911378	0.285927059730	0.023548622289	2.448245781912	
430 0.4886 0.4578 0.8094 0.0754 0.1635 0.5519 8.4756 0.4167 0.1777 4.1955 0.0289 0.00002600	430	0.052941845024	0.027858482626	0.296639195298	0.025284776565	2.373054509149	
431 0.4863 0.4862 0.8139 0.0776 0.1632 0.5681 8.5792 0.4119 0.1756 4.0738 0.0285 0.00002000	431	0.049440013821	0.024678139953	0.297443326946	0.022968351757	2.361717442125	
432 0.4730 0.4808 0.8225 0.0803 0.1656 0.5750 8.6657 0.4004 0.1803 4.1500 0.0283 0.00001600	432	0.050487046561	0.020488788236	0.283399676638	0.023128135658	2.317586733916	
433 0.4831 0.4795 0.8204 0.0747 0.1712 0.5576 8.7926 0.4119 0.1819 4.0745 0.0282 0.00002000	433	0.050921865080	0.023852764374	0.298715806604	0.024116671046	2.324935519342	
434 0.4845 0.4942 0.8098 0.0722 0.1777 0.5675 8.8670 0.4030 0.1850 4.2669 0.0281 0.00001500	434	0.050158138113	0.020485444780	0.280528927745	0.022170646182	2.326917245297	
435 0.4838 0.4792 0.8143 0.0740 0.1761 0.5750 9.0000 0.4066 0.1841 4.5160 0.0284 0.00001100	435	0.053043642524	0.014010962496	0.270656475320	0.022859810308	2.362958714113	
436 0.4808 0.4926 0.8222 0.0702 0.1742 0.5661 8.9193 0.4006 0.1835 4.5465 0.0278 0.00001200	436	0.052871650019	0.017768154014	0.260614466521	0.021333061840	2.370713161985	
437 0.4655 0.4818 0.8088 0.0662 0.1761 0.5750 8.7326 0.4146 0.1866 4.3942 0.0279 0.00001400	437	0.053552527563	0.016663547322	0.285311210303	0.023498435951	2.361018495256	
438 0.4779 0.5025 0.8216 0.0650 0.1742 0.5750 8.7220 0.4298 0.1851 4.3476 0.0274 0.00001500	438	0.052886266256	0.017402963093	0.299367458747	0.022073410711	2.384686263088	
439 0.4731 0.5135 0.8251 0.0641 0.1835 0.5613 8.7238 0.4305 0.1874 4.2483 0.0272 0.00001800	439	0.051460334671	0.022966363571	0.304637708769	0.021270108072	2.363555922991	
440 0.4720 0.5212 0.8140 0.0670 0.1743 0.5694 8.6991 0.4398 0.1919 4.0000 0.0275 0.00001900	440	0.048222767299	0.023658972236	0.318884582271	0.022954827055	2.304718052011	
441 0.4696 0.5145 0.8199 0.0631 0.1849 0.5473 8.4082 0.4303 0.1883 4.0193 0.0274 0.00002700	441	0.049112828338	0.032968565354	0.313974590927	0.022406684628	2.329620751135	
443 0.4674 0.5006 0.8206 0.0617 0.1885 0.5369 8.5968 0.4277 0.1897 4.0000 0.0271 0.00002800	443	0.051513573739	0.031855165628	0.313793967125	0.023683258933	2.314452754736	
444 0.4722 0.5077 0.8003 0.0600 0.1905 0.5469 8.6698 0.4303 0.1871 4.0000 0.0276 0.00002500	444	0.049286694835	0.029903916524	0.315386593722	0.022809712548	2.343971212365	
445 0.5033 0.5118 0.7746 0.0600 0.1873 0.5555 8.6759 0.4317 0.1791 4.0000 0.0276 0.00002200	445	0.049315319039	0.027290813495	0.315451507826	0.021484372465	2.393604343782	
446 0.5027 0.5113 0.7878 0.0600 0.1923 0.5587 8.7354 0.4397 0.1797 4.0000 0.0281 0.00002200	446	0.048174402328	0.026489650097	0.320229677600	0.022164125487	2.400398511194	
447 0.4778 0.4915 0.7837 0.0600 0.1859 0.5431 8.7995 0.4386 0.1880 4.0000 0.0289 0.00002800	447	0.048140549209	0.030314514445	0.320299005497	0.025409227666	2.351887210083	
448 0.4808 0.4837 0.7785 0.0619 0.1829 0.5432 8.8676 0.4285 0.1919 4.0000 0.0284 0.00002700	448	0.049900086254	0.028135818017	0.315028124339	0.026162688150	2.304586262855	
449 0.4857 0.4792 0.7703 0.0600 0.1912 0.5501 9.0000 0.4198 0.1939 4.0000 0.0283 0.00002200	449	0.050278621211	0.024087100744	0.310525880958	0.026142699348	2.283605211266	
450 0.4694 0.4814 0.7947 0.0605 0.1923 0.5640 8.9007 0.4205 0.1943 4.3542 0.0286 0.00001700	450	0.051719935596	0.019622842053	0.295398899585	0.024709814987	2.335000201339	
451 0.4770 0.4798 0.7887 0.0620 0.1849 0.5530 9.0000 0.4206 0.1980 4.5260 0.0282 0.00001800	451	0.053706899648	0.019933134096	0.286364846465	0.025179653904	2.328239058933	
452 0.4696 0.4938 0.7767 0.0643 0.1838 0.5719 9.0000 0.4127 0.1927 4.7360 0.0279 0.00001100	452	0.053767822106	0.014158746745	0.265889655959	0.022407870326	2.368997583864	
453 0.4528 0.5042 0.7766 0.0618 0.1817 0.5750 9.0000 0.4126 0.1819 4.9357 0.0278 0.00000900	453	0.054023880242	0.013037761946	0.253103873904	0.020177176192	2.447208726484	
454 0.4438 0.5064 0.7747 0.0600 0.1838 0.5706 8.8628 0.4063 0.1768 4.5322 0.0276 0.00001200	454	0.052269205148	0.017611202425	0.268296800409	0.019533581864	2.435397779771	
455 0.4265 0.4922 0.7832 0.0600 0.1848 0.5731 8.7776 0.4006 0.1758 4.7177 0.0276 0.00001100	455	0.054459512351	0.015781622278	0.251607288231	0.020046189559	2.449133328398	
456 0.4296 0.4858 0.7843 0.0600 0.1791 0.5750 8.8374 0.4000 0.1753 4.6405 0.0281 0.00001100	456	0.053726351089	0.015252016134	0.255034512627	0.020544646597	2.445712842629	
457 0.4324 0.4651 0.7703 0.0609 0.1734 0.5648 8.8872 0.4005 0.1807 4.6626 0.0277 0.00001200	457	0.056465909812	0.014865557975	0.254333603436	0.022505819675	2.417499210916	
458 0.4294 0.4518 0.7500 0.0607 0.1708 0.5730 8.9376 0.4000 0.1845 4.7384 0.0270 0.00000800	458	0.058659654186	0.009314417909	0.249056957583	0.023680222338	2.400937613670	
459 0.4449 0.4702 0.7500 0.0600 0.1626 0.5750 8.8182 0.4000 0.1855 5.2247 0.0273 0.00000700	459	0.058385841124	0.010303449922	0.218089877232	0.021995830707	2.441655128110	
460 0.4355 0.4741 0.7639 0.0602 0.1586 0.5750 8.8231 0.4000 0.1954 4.9753 0.0278 0.00000900	460	0.056466968971	0.012623910243	0.232816037802	0.023135463720	2.372664753947	
461 0.4104 0.4734 0.7602 0.0633 0.1502 0.5750 8.8501 0.4061 0.1913 5.2414 0.0277 0.00000800	461	0.057699802038	0.010891296214	0.223964367693	0.023051518202	2.416566687924	
462 0.4330 0.4717 0.7669 0.0636 0.1532 0.5651 8.7576 0.4102 0.1931 5.3984 0.0270 0.00000900	462	0.059067415699	0.012358568242	0.220965365198	0.023238399507	2.420114306969	
463 0.4172 0.4839 0.7724 0.0644 0.1540 0.5618 8.7745 0.4200 0.1929 4.9525 0.0278 0.00001400	463	0.056137654629	0.017421829094	0.258176940846	0.023610233801	2.395738628583	
464 0.4027 0.4970 0.7561 0.0600 0.1604 0.5630 8.6796 0.4196 0.2000 5.2493 0.0279 0.00001400	464	0.055508804793	0.018861925618	0.242462151457	0.022617256618	2.400728821979	
465 0.4166 0.5139 0.7677 0.0600 0.1690 0.5697 8.6450 0.4000 0.1997 5.1188 0.0272 0.00001100	465	0.054269187929	0.018585711354	0.223431351145	0.019795209983	2.366426172285	
466 0.4053 0.5053 0.7704 0.0600 0.1742 0.5561 8.6679 0.4024 0.2000 5.0399 0.0275 0.00001400	466	0.054174243564	0.022676883227	0.233403541564	0.021071549315	2.359681544031	
467 0.4275 0.5251 0.7805 0.0600 0.1539 0.5594 8.6279 0.4045 0.2000 5.1009 0.0270 0.00001300	467	0.053548062028	0.022820178708	0.226982486692	0.019166264203	2.368546018432	
468 0.4120 0.5426 0.7740 0.0600 0.1582 0.5589 8.6305 0.4060 0.1999 5.0916 0.0274 0.00001300	468	0.050069767546	0.026078674268	0.229676276022	0.018033245859	2.374121827795	
470 0.4119 0.5429 0.7800 0.0621 0.1505 0.5678 8.6792 0.4118 0.1943 5.0325 0.0274 0.00001200	470	0.050144077917	0.022649698654	0.239137919864	0.017895374467	2.398649239114	
471 0.4104 0.5500 0.7774 0.0622 0.1504 0.5607 8.6975 0.4097 0.1960 4.9230 0.0274 0.00001300	471	0.048443655367	0.026117519528	0.242367425853	0.017625724192	2.376950537143	
473 0.4204 0.5267 0.7951 0.0619 0.1596 0.5653 8.8021 0.4186 0.1930 4.8823 0.0263 0.00001100	473	0.054860269574	0.017385059742	0.257277334012	0.018824076393	2.391978781709	
474 0.4224 0.5418 0.7906 0.0630 0.1689 0.5687 8.7449 0.4203 0.2000 4.7305 0.0262 0.00001200	474	0.052427589034	0.019439967972	0.268492165076	0.018609870703	2.335562669798	
475 0.4301 0.5340 0.7940 0.0679 0.1702 0.5737 8.5667 0.4097 0.1954 4.7897 0.0256 0.00001000	475	0.054836084027	0.017762999651	0.252653902001	0.018109310343	2.336934895742	
476 0.4392 0.5240 0.7871 0.0637 0.1767 0.5748 8.5285 0.4223 0.2000 4.6993 0.0265 0.00001300	476	0.053723574197	0.019033246985	0.274630544711	0.020324452315	2.331480025364	
477 0.4500 0.5253 0.7851 0.0630 0.1761 0.5748 8.3713 0.4107 0.2000 4.6392 0.0268 0.00001500	477	0.051991976054	0.022845335712	0.265397499678	0.019964266772	2.313163628486	
478 0.4589 0.5369 0.7877 0.0655 0.1748 0.5693 8.4688 0.4173 0.1937 4.7424 0.0275 0.00001500	478	0.049571698385	0.025426374162	0.266499241927	0.018867525877	2.369400100405	
479 0.4385 0.5346 0.7810 0.0622 0.1745 0.5677 8.4580 0.4195 0.1923 4.6734 0.0279 0.00001600	479	0.048634145439	0.026868370689	0.273012982356	0.019310053126	2.382375119419	
480 0.4324 0.5353 0.7777 0.0662 0.1766 0.5629 8.3575 0.4000 0.1908 4.9702 0.0274 0.00001400	480	0.050748180609	0.027821396201	0.231969125548	0.017629909175	2.385887374086	
482 0.4296 0.5142 0.7908 0.0651 0.1752 0.5750 8.3787 0.4000 0.1893 4.8286 0.0267 0.00001200	482	0.054387788777	0.020309112521	0.240810541378	0.018916004516	2.377888698673	
483 0.4128 0.5240 0.7955 0.0690 0.1808 0.5688 8.2610 0.4000 0.1817 4.8711 0.0269 0.00001300	483	0.053153222327	0.025125558011	0.238359639017	0.017519264465	2.414356242508	
484 0.4171 0.5144 0.7810 0.0634 0.1837 0.5681 8.3853 0.4057 0.1893 4.7498 0.0266 0.00001400	484	0.054508555428	0.022273332103	0.254045251956	0.019161513655	2.380005516533	
485 0.4151 0.5233 0.7693 0.0637 0.1868 0.5627 8.4491 0.4106 0.1934 4.7704 0.0277 0.00001600	485	0.050802998103	0.026623709634	0.260152656058	0.019672645131	2.370055825541	
486 0.4050 0.5133 0.7925 0.0670 0.1893 0.5750 8.4260 0.4218 0.1931 4.6037 0.0274 0.00001600	486	0.052412759671	0.021595136138	0.281884887637	0.021179188435	2.354895495867	
487 0.4000 0.5045 0.7783 0.0635 0.1966 0.5708 8.3943 0.4260 0.1962 4.5715 0.0282 0.00001900	487	0.051401218433	0.024257543732	0.289589596580	0.022845452448	2.350545162910	
488 0.4000 0.5090 0.7667 0.0630 0.1970 0.5750 8.3887 0.4256 0.1909 4.8023 0.0285 0.00001700	488	0.051397851397	0.022981485509	0.277913787559	0.021778463917	2.406512130442	
489 0.4000 0.5014 0.7727 0.0632 0.1999 0.5729 8.3617 0.4106 0.1862 4.7182 0.0281 0.00001600	489	0.052528887327	0.023004503196	0.266401663751	0.021036991716	2.404174440077	
490 0.4197 0.4964 0.7617 0.0600 0.2000 0.5559 8.3402 0.4010 0.1848 4.7541 0.0280 0.00001900	490	0.053166258478	0.027998975899	0.252896412096	0.020626736980	2.411691097474	
491 0.4112 0.4846 0.7591 0.0600 0.2000 0.5548 8.1837 0.4000 0.1826 4.6699 0.0273 0.00002000	491	0.055560085339	0.028048817018	0.256564576650	0.021096129654	2.410147312544	
492 0.4235 0.4823 0.7666 0.0637 0.2000 0.5535 8.1935 0.4000 0.1803 4.6984 0.0271 0.00002000	492	0.056430660790	0.027341585803	0.254702853824	0.021011372549	2.414422717079	
493 0.4472 0.4854 0.7730 0.0651 0.2000 0.5566 8.1398 0.4000 0.1757 4.7708 0.0263 0.00001700	493	0.057905531092	0.025087524102	0.249227378993	0.019783506880	2.437710190265	
494 0.4411 0.5158 0.7669 0.0618 0.2000 0.5624 8.0523 0.4087 0.1738 5.1466 0.0262 0.00001400	494	0.057263092467	0.025295779686	0.236122532060	0.016600167047	2.483464039255	
495 0.4430 0.5014 0.7700 0.0623 0.2000 0.5718 8.0894 0.4049 0.1758 5.0984 0.0259 0.00001200	495	0.058504107289	0.019722871131	0.234626461222	0.017649965988	2.469266747138	
496 0.4539 0.4956 0.7719 0.0640 0.1950 0.5591 8.0889 0.4006 0.1759 5.0054 0.0266 0.00001600	496	0.057527208532	0.025524218455	0.234658374258	0.018601830654	2.458384270788	
497 0.4605 0.5048 0.7787 0.0650 0.2000 0.5717 8.0794 0.4000 0.1722 4.9344 0.0267 0.00001300	497	0.056357462147	0.023152655867	0.238197648699	0.017581179742	2.467239423403	
498 0.4492 0.4932 0.7732 0.0631 0.2000 0.5636 8.0386 0.4061 0.1693 4.6241 0.0270 0.00001900	498	0.055728966835	0.027080360076	0.265080731791	0.019437460242	2.465641229984	
499 0.4365 0.4910 0.7764 0.0600 0.1974 0.5560 8.1895 0.4046 0.1667 4.4977 0.0277 0.00002100	499	0.053856752819	0.029353366698	0.270838337272	0.019732076529	2.472444798787	
500 0.4474 0.4993 0.7724 0.0600 0.2000 0.5529 8.1948 0.4000 0.1677 4.3538 0.0275 0.00002100	500	0.052190814343	0.031653579104	0.273815226061	0.018976088116	2.455352119083	
501 0.4260 0.5050 0.7790 0.0600 0.2000 0.5371 8.2078 0.4071 0.1650 4.3610 0.0274 0.00002400	501	0.052259468019	0.035463755149	0.280475418366	0.018649269196	2.471864137169	
502 0.4074 0.4969 0.7652 0.0600 0.1942 0.5424 8.2160 0.4144 0.1564 4.2490 0.0283 0.00002500	502	0.050821219306	0.035095687608	0.293171856326	0.019370543971	2.498295297352	
503 0.4066 0.5025 0.7732 0.0608 0.1902 0.5387 8.1244 0.4000 0.1553 4.0668 0.0277 0.00002400	503	0.049823620607	0.037420198185	0.288226455809	0.018109559097	2.482538651897	
504 0.4000 0.5093 0.7747 0.0656 0.1943 0.5296 8.1266 0.4086 0.1597 4.0000 0.0270 0.00002600	504	0.050757273884	0.038587774191	0.299304562165	0.018348501410	2.458017431513	
505 0.4062 0.5138 0.7835 0.0691 0.2000 0.5236 8.0792 0.4142 0.1552 4.0455 0.0265 0.00002700	505	0.052395231183	0.039163437767	0.301420040002	0.017385025478	2.477480992175	
506 0.4078 0.5342 0.7827 0.0667 0.1991 0.5383 8.0215 0.4249 0.1521 4.1784 0.0272 0.00002300	506	0.049237639225	0.038544226834	0.303059747801	0.016219533237	2.503889472889	
507 0.4007 0.5029 0.7803 0.0640 0.2000 0.5412 8.0772 0.4245 0.1486 4.1691 0.0266 0.00002500	507	0.054725116965	0.034077822554	0.303952805210	0.017788594048	2.510501963256	
508 0.4000 0.4962 0.7768 0.0657 0.2000 0.5528 8.1307 0.4278 0.1449 4.4742 0.0258 0.00001900	508	0.058246748762	0.025928906190	0.292496941806	0.017425946293	2.518348829258	
510 0.4072 0.5032 0.7776 0.0674 0.1988 0.5453 8.0851 0.4292 0.1439 4.2857 0.0254 0.00002200	510	0.057912200661	0.029451734156	0.301246486399	0.016741206956	2.517060756637	
511 0.4000 0.4988 0.7848 0.0691 0.1968 0.5457 7.9385 0.4412 0.1353 4.3766 0.0250 0.00002200	511	0.059236151435	0.028764684233	0.305594214761	0.016425459058	2.514249945992	
512 0.4230 0.4916 0.7753 0.0688 0.1976 0.5419 7.7095 0.4561 0.1389 4.6244 0.0250 0.00002500	512	0.059699863557	0.030860278922	0.307148053156	0.017824204657	2.511761701564	
513 0.4386 0.4878 0.7675 0.0730 0.1949 0.5266 7.7429 0.4560 0.1366 4.4289 0.0250 0.00003000	513	0.059666034343	0.035063560143	0.313496568981	0.018138372851	2.514674913235	
514 0.4351 0.4896 0.7603 0.0747 0.1938 0.5420 7.7618 0.4418 0.1368 4.4424 0.0250 0.00002500	514	0.059570797491	0.031117219976	0.303660863957	0.017505566860	2.517118645718	
515 0.4374 0.4729 0.7585 0.0739 0.1914 0.5369 7.6770 0.4429 0.1397 4.2404 0.0250 0.00003000	515	0.059671445355	0.033091733932	0.312522051813	0.019591921080	2.518252863365	
516 0.4351 0.4693 0.7500 0.0754 0.1924 0.5512 7.5709 0.4545 0.1398 4.2487 0.0256 0.00003100	516	0.059519735782	0.031073647169	0.319132264049	0.021114809363	2.518554485799	
517 0.4320 0.4726 0.7500 0.0749 0.1880 0.5420 7.6433 0.4569 0.1421 4.0000 0.0260 0.00003600	517	0.058535130253	0.034851792994	0.326067010083	0.021598554552	2.515382039485	
519 0.4291 0.4882 0.7500 0.0809 0.1942 0.5366 7.6449 0.4616 0.1417 4.2713 0.0256 0.00003300	519	0.059088370082	0.035249613031	0.321259272085	0.019586076876	2.517785984554	
521 0.4401 0.4917 0.7500 0.0800 0.1945 0.5395 7.4625 0.4561 0.1355 4.1228 0.0265 0.00003500	521	0.056928627144	0.038695962715	0.322960380194	0.019270111716	2.518282018966	
522 0.4490 0.4997 0.7560 0.0775 0.2000 0.5355 7.4357 0.4654 0.1318 4.4722 0.0265 0.00003300	522	0.057819924905	0.038917336089	0.318063714408	0.018299569007	2.502828736241	
524 0.4549 0.5155 0.7564 0.0769 0.2000 0.5335 7.3297 0.4611 0.1323 4.0890 0.0271 0.00003200	524	0.053538124639	0.041590713514	0.325438733946	0.017297708230	2.513611174025	
525 0.4484 0.5170 0.7500 0.0769 0.2000 0.5369 7.2100 0.4537 0.1398 4.1128 0.0274 0.00003200	525	0.052146111040	0.041964570535	0.322359326827	0.017820600458	2.518476513909	
526 0.4585 0.5103 0.7565 0.0780 0.2000 0.5427 7.2268 0.4547 0.1488 4.0000 0.0275 0.00003400	526	0.051630549147	0.041682501287	0.325791239427	0.019571366048	2.504795776978	
527 0.4572 0.5097 0.7500 0.0816 0.2000 0.5371 7.2001 0.4781 0.1531 4.1989 0.0276 0.00003800	527	0.053440757759	0.041763732695	0.328891298814	0.020877143271	2.506254770195	
528 0.4476 0.5081 0.7502 0.0804 0.1917 0.5263 7.0814 0.4677 0.1476 4.0000 0.0281 0.00003700	528	0.050845682720	0.042071549597	0.329272041713	0.020954922554	2.509655374685	
529 0.4365 0.5086 0.7500 0.0820 0.1887 0.5242 7.2766 0.4806 0.1551 4.1208 0.0280 0.00004000	529	0.052123951529	0.042205933962	0.330225153168	0.022113882221	2.499907976747	
530 0.4484 0.5012 0.7553 0.0773 0.1867 0.4994 7.3694 0.4798 0.1590 4.0120 0.0288 0.00004000	530	0.049918281196	0.041264709297	0.331370006388	0.023803131536	2.490008827344	
531 0.4455 0.5144 0.7500 0.0743 0.1924 0.4821 7.3071 0.4757 0.1564 4.0000 0.0289 0.00003400	531	0.047935214537	0.038600139855	0.330935597128	0.022159981183	2.498986471977	
532 0.4416 0.5013 0.7500 0.0739 0.1880 0.4645 7.3909 0.4705 0.1547 4.0000 0.0289 0.00003500	532	0.049247594268	0.037131386357	0.330051765381	0.023025422539	2.501291400941	
533 0.4294 0.5206 0.7625 0.0746 0.1900 0.4502 7.3869 0.4574 0.1498 4.0000 0.0292 0.00002500	533	0.045671368139	0.033587816443	0.326523702156	0.020007894074	2.508634000720	
534 0.4281 0.5303 0.7538 0.0772 0.1949 0.4416 7.3788 0.4520 0.1572 4.0000 0.0291 0.00002200	534	0.044047555317	0.031525112010	0.324919573989	0.019706539937	2.484748511034	
535 0.4298 0.5309 0.7500 0.0777 0.1970 0.4439 7.4877 0.4490 0.1561 4.1376 0.0296 0.00002200	535	0.043369864433	0.032577594840	0.320398670109	0.019341843450	2.494832485636	
536 0.4366 0.5454 0.7536 0.0768 0.1954 0.4567 7.5605 0.4538 0.1693 4.2592 0.0300 0.00002200	536	0.040600159594	0.034290524856	0.319262220164	0.019810690574	2.462392123932	
537 0.4404 0.5417 0.7636 0.0786 0.1891 0.4571 7.5158 0.4754 0.1692 4.0000 0.0298 0.00002500	537	0.040807294053	0.034061886300	0.330809809606	0.021726739248	2.452528075806	
538 0.4517 0.5411 0.7500 0.0827 0.1921 0.4501 7.3983 0.4805 0.1675 4.0000 0.0305 0.00002200	538	0.039436650383	0.031486682161	0.331613641458	0.022173713143	2.458334295753	
539 0.4564 0.5161 0.7692 0.0813 0.1945 0.4496 7.3402 0.4884 0.1635 4.0000 0.0306 0.00002800	539	0.043192954161	0.032280173428	0.332319054177	0.024097161731	2.478918177290	
540 0.4493 0.5102 0.7838 0.0833 0.1944 0.4576 7.3307 0.4975 0.1611 4.0537 0.0307 0.00003100	540	0.044417526621	0.033972130748	0.332451277201	0.024917294965	2.491238341398	
541 0.4601 0.5158 0.7710 0.0833 0.1949 0.4622 7.1804 0.4957 0.1609 4.4251 0.0303 0.00003200	541	0.046936583567	0.034423907352	0.330143435955	0.024128174844	2.505740091100	
542 0.4485 0.5359 0.7601 0.0805 0.1942 0.4733 7.2229 0.4859 0.1691 4.2534 0.0304 0.00002700	542	0.042136995161	0.034786280314	0.330094375816	0.022599708627	2.475816020751	
543 0.4537 0.5460 0.7673 0.0832 0.1998 0.4710 7.3077 0.4930 0.1630 4.2242 0.0298 0.00002600	543	0.042734192170	0.035336470703	0.331354723517	0.020832347940	2.492135808007	
544 0.4486 0.5500 0.7619 0.0808 0.1992 0.4526 7.4141 0.5049 0.1694 4.2525 0.0289 0.00002600	544	0.045167397933	0.034139554067	0.332166635111	0.020634736033	2.480127488437	
545 0.4597 0.5358 0.7500 0.0796 0.1912 0.4558 7.5007 0.5032 0.1710 4.3143 0.0287 0.00003100	545	0.048099063137	0.036314995638	0.331659403187	0.021809853762	2.477633272422	
546 0.4643 0.5208 0.7653 0.0851 0.1952 0.4738 7.3270 0.5120 0.1749 4.1088 0.0280 0.00003700	546	0.051032202098	0.038641646149	0.332282592146	0.023441799537	2.439413287733	
